FLIGHT_IDENTIFIER,ARRIVAL_EPOCH,ARRIVAL_DELAY
N241WNRDUMCO23674940,23675036.0,-9.0
N8616CSMFSEA23674855,23675036.0,71.0
N559WNAUSPHX23674860,23675036.0,21.0
N298WNRNOSAN23674955,23675037.0,-3.0
N940WNLGAATL23674820,23675038.0,48.0
N456WNATLPHX23674770,23675038.0,-2.0
N280WNONTOAK23674970,23675039.0,-1.0
N8624JSJCDEN23674890,23675039.0,-1.0
N215WNMSYPHX23674830,23675039.0,-6.0
N737JWBDLBWI23674935,23675039.0,29.0
N717SASJCSNA23674975,23675040.0,-10.0
N7738AMKELGA23674880,23675041.0,36.0
N7721EPITTPA23674875,23675041.0,21.0
N921WNSTLDAL23674930,23675041.0,6.0
N935WNOAKLAS23674920,23675041.0,36.0
N734SATPADCA23674875,23675042.0,37.0
N778SWTPABWI23674905,23675042.0,7.0
N701GSRSWMDW23674850,23675042.0,12.0
N424WNMDWGSP23674910,23675043.0,38.0
N284WNATLMSP23674855,23675043.0,28.0
N380SWMCOMDW23674835,23675043.0,33.0
N8317MLAXSMF23674935,23675043.0,28.0
N204WNSATLAS23674850,23675043.0,13.0
N799SWHOUCLT23674895,23675044.0,14.0
N356SWBNAJAX23674950,23675044.0,9.0
N203WNEWRMDW23674890,23675044.0,9.0
N296WNRNODEN23674920,23675045.0,0.0
N432WNBNATPA23674895,23675045.0,50.0
N378SWMCOBHM23674940,23675045.0,10.0
N260WNBOSMKE23674860,23675045.0,15.0
N527SWDALAUS23674995,23675045.0,0.0
N212WNMSYHOU23674940,23675045.0,30.0
N715SWBURDEN23674915,23675046.0,1.0
N7748ASJUFLL23674840,23675046.0,31.0
N295WNDENLAS23674930,23675047.0,7.0
N797MXABQPHX23674945,23675047.0,32.0
N964WNATLRDU23674925,23675048.0,43.0
N645SWDENMCI23674945,23675048.0,18.0
N706SWMDWIAD23674915,23675048.0,33.0
N7734HINDPHX23674830,23675048.0,-17.0
N601WNLASDEN23674910,23675049.0,24.0
N413WNGRRBWI23674970,23675049.0,-26.0
N278WNMCOMCI23674850,23675049.0,19.0
N636WNDALABQ23674890,23675050.0,50.0
N256WNTPASTL23674885,23675050.0,25.0
N261WNSNALAS23674985,23675050.0,0.0
N966WNELPPHX23674950,23675051.0,26.0
N755SAABQLAS23674940,23675051.0,16.0
N473WNSNADEN23674880,23675051.0,36.0
N430WNAMADAL23674895,23675051.0,91.0
N515SWHOUDAL23674980,23675051.0,11.0
N355SWLASPHX23674955,23675052.0,32.0
N782SADENABQ23674985,23675053.0,-2.0
N709SWBDLMDW23674900,23675053.0,-2.0
N785SWPVDTPA23674720,23675053.0,138.0
N941WNATLJAX23674985,23675054.0,-1.0
N287WNPDXSJC23674925,23675054.0,29.0
N764SWBWIFLL23674900,23675054.0,-6.0
N391SWLAXPHX23674955,23675054.0,24.0
N8642EPHXMDW23674840,23675054.0,19.0
N282WNLITDAL23674915,23675055.0,70.0
N916WNBNAPNS23674940,23675055.0,40.0
N245WNDALLIT23674885,23675055.0,110.0
N638SWBWITPA23674840,23675055.0,65.0
N748SWEWRPHX23674725,23675056.0,-9.0
N8629ALGAMDW23674855,23675056.0,36.0
N784SWAUSBNA23674955,23675056.0,-14.0
N919WNLASSEA23674860,23675056.0,41.0
N450WNMHTBWI23674970,23675057.0,-13.0
N8614MPHXSLC23674945,23675057.0,17.0
N7711NPHXDEN23674945,23675057.0,7.0
N710SWISPPBI23674835,23675058.0,48.0
N8644CSLCDEN23674955,23675058.0,18.0
N283WNATLMCO23674965,23675058.0,8.0
N7727APVDMDW23674900,23675059.0,-6.0
N463WNSFOSTL23674835,23675059.0,-6.0
N946WNMCOPIT23674895,23675059.0,34.0
N237WNRSWBWI23674905,23675060.0,10.0
N8639BPVDBWI23674980,23675061.0,-4.0
N766SWOAKSLC23674940,23675061.0,21.0
N209WNSMFDEN23674910,23675061.0,16.0
N250WNSMFLAX23674960,23675062.0,27.0
N644SWLASAUS23674900,23675062.0,2.0
N388SWBWIRDU23675000,23675062.0,-8.0
N228WNGEGDEN23674920,23675062.0,17.0
N632SWPHXSAT23674915,23675062.0,27.0
N384SWOAKSEA23674940,23675062.0,2.0
N201LVMCIMCO23674920,23675062.0,-13.0
N8620HMCOBWI23674935,23675063.0,-2.0
N727SWHOULAX23674830,23675063.0,8.0
N626SWSFOLAX23674995,23675063.0,-17.0
N741SASANSMF23674985,23675063.0,-12.0
N271LVLASBUR23675005,23675064.0,-6.0
N522SWHOUMSY23675020,23675064.0,-16.0
N629SWDAYBWI23674995,23675064.0,-11.0
N397SWOAKPDX23674950,23675065.0,20.0
N429WNBNALAX23674800,23675065.0,-20.0
N213WNDALHOU23674980,23675065.0,20.0
N239WNOKCLAS23674900,23675065.0,-5.0
N949WNSNASFO23674990,23675066.0,-4.0
N7744AMCIABQ23674930,23675066.0,6.0
N8615EMDWBWI23674960,23675066.0,-4.0
N7716AATLTPA23674945,23675066.0,36.0
N7732ASANMSY23674850,23675066.0,6.0
N273WNJAXATL23674955,23675067.0,42.0
N639SWSFODEN23674890,23675067.0,27.0
N614SWHOUDAL23675010,23675067.0,-3.0
N8306HBOSMDW23674895,23675067.0,-3.0
N244WNDENSTL23674850,23675068.0,103.0
N922WNLASSAN23675015,23675069.0,-11.0
N238WNBURLAS23675005,23675069.0,4.0
N8613KBWIPHX23674765,23675069.0,-21.0
N8627BBWIMDW23674940,23675069.0,-1.0
N7749BBOIDEN23674945,23675070.0,25.0
N425LVDENIAD23674875,23675070.0,5.0
N8318FMCOBWI23674885,23675070.0,55.0
N600WNHOUATL23674950,23675070.0,5.0
N7715EFLLMDW23674880,23675070.0,-10.0
N443WNPHXGEG23674845,23675070.0,60.0
N8630BLAXSJC23674975,23675071.0,31.0
N962WNDALBHM23674940,23675071.0,41.0
N953WNOAKBUR23675015,23675071.0,-9.0
N8647APHLMDW23674930,23675072.0,2.0
N494WNPITMCO23674910,23675072.0,22.0
N478WNLASSAT23674905,23675072.0,12.0
N376SWBWITPA23674895,23675073.0,28.0
N427WNLASDSM23674850,23675073.0,53.0
N243WNATLBOS23674895,23675073.0,28.0
N373SWMCOMEM23674920,23675073.0,23.0
N8635FBUFMDW23674960,23675073.0,3.0
N247WNMDWBHM23674970,23675073.0,-2.0
N455WNPDXOAK23674935,23675074.0,39.0
N611SWDCAMSY23674890,23675074.0,9.0
N272WNDALDCA23674895,23675074.0,14.0
N520SWELPDAL23674970,23675074.0,9.0
N269WNMDWHOU23674885,23675074.0,19.0
N617SWCMHBNA23675000,23675074.0,-6.0
N917WNDALLAS23674895,23675075.0,5.0
N7709ATPAFLL23675000,23675075.0,15.0
N511SWAUSELP23674980,23675076.0,-4.0
N382SWFLLPIT23674905,23675076.0,6.0
N440LVATLFLL23674935,23675077.0,32.0
N491WNINDDCA23674995,23675077.0,-8.0
N485WNPITBWI23675005,23675077.0,2.0
N609SWPHXMCI23674895,23675077.0,37.0
N703SWSFOPHX23674970,23675077.0,-3.0
N8619FRDUMDW23674945,23675079.0,9.0
N918WNLAXLAS23674995,23675079.0,24.0
N394SWTPAATL23674965,23675079.0,19.0
N220WNLITLAS23674805,23675079.0,64.0
N361SWPHLBNA23674930,23675079.0,14.0
N8650FSMFMDW23674735,23675080.0,110.0
N7735AISPBWI23675000,23675080.0,5.0
N640SWLASGEG23674930,23675080.0,5.0
N487WNATLDEN23674815,23675080.0,55.0
N508SWHOUHRL23675025,23675080.0,-10.0
N624SWSTLMCO23674930,23675081.0,16.0
N461WNTPAMSY23674970,23675081.0,16.0
N743SWDTWMDW23674860,23675081.0,141.0
N477WNCMHMDW23675020,23675082.0,-13.0
N925WNMDWBOS23674900,23675082.0,52.0
N604SWDENSAN23674855,23675082.0,87.0
N620SWMAFLAS23674945,23675082.0,-3.0
N275WNTPARDU23674970,23675083.0,13.0
N293WNALBLAS23674730,23675083.0,13.0
N943WNMDWDAL23674895,23675083.0,43.0
N444WNCLEBNA23674975,23675084.0,4.0
N621SWAUSHOU23675040,23675084.0,-6.0
N625SWPHXSMF23674935,23675084.0,29.0
N379SWMDWOMA23674970,23675085.0,25.0
N956WNPDXDEN23674935,23675085.0,10.0
N708SWABQDAL23674970,23675086.0,21.0
N399WNPWMBWI23674970,23675086.0,11.0
N961WNTPAMDW23674900,23675086.0,16.0
N449WNMCOPVD23674925,23675086.0,6.0
N270WNLASMAF23674960,23675086.0,6.0
N932WNBWIDEN23674765,23675086.0,66.0
N411WNMCOORF23674975,23675087.0,2.0
N684WNBNAMDW23674915,23675087.0,82.0
N903WNSANBNA23674835,23675087.0,27.0
N649SWLASSLC23675020,23675087.0,-13.0
N8310CMSYLAS23674850,23675087.0,-3.0
N464WNPHXSAN23675025,23675087.0,-3.0
N340LVATLMSY23675005,23675087.0,-18.0
N8314LALBMDW23674920,23675088.0,18.0
N383SWOMAPHX23674905,23675088.0,8.0
N904WNBWIISP23675025,23675089.0,4.0
N202WNBURPHX23675015,23675089.0,-6.0
N524SWDALHOU23675010,23675089.0,19.0
N279WNHOUPNS23674985,23675089.0,24.0
N781WNDCAIND23674980,23675089.0,-1.0
N8315CDCADAL23674890,23675090.0,-10.0
N390SWPHXABQ23674975,23675090.0,55.0
N423WNBOSBWI23674975,23675090.0,15.0
N729SWPITMDW23674975,23675091.0,16.0
N218WNGSPBWI23674985,23675091.0,26.0
N732SWRSWIND23674905,23675091.0,36.0
N445WNATLLAS23674815,23675091.0,-4.0
N7707CSTLDEN23674925,23675092.0,17.0
N8632AMDWHOU23674945,23675092.0,-28.0
N651SWSFOSAN23675015,23675092.0,-13.0
N492WNLASDTW23674850,23675093.0,3.0
N7720FSJCPHX23674990,23675093.0,-2.0
N742SWFNTLAS23674805,23675094.0,19.0
N523SWDALHOU23675040,23675094.0,-11.0
N252WNSMFPHX23674990,23675094.0,-1.0
N466WNRDUTPA23674985,23675095.0,0.0
N8655DMHTMDW23674910,23675095.0,25.0
N725SWPHXBUR23675015,23675096.0,-4.0
N405WNLAXDEN23674910,23675096.0,51.0
N955WNPHXOAK23674975,23675096.0,1.0
N616SWMCIMKE23674980,23675096.0,31.0
N660SWBUFBWI23675030,23675097.0,-8.0
N290WNPHXAUS23674955,23675097.0,17.0
N460WNSTLHOU23674965,23675097.0,2.0
N619SWDENSLC23674960,23675097.0,52.0
N276WNMCOSTL23674940,23675099.0,9.0
N637SWONTPHX23675025,23675099.0,4.0
N7702ASMFBUR23675035,23675100.0,-5.0
N454WNAUSDAL23675010,23675100.0,35.0
N8305EBWIRSW23674920,23675100.0,20.0
N779SWBDLBWI23674990,23675100.0,30.0
N646SWSTLOMA23675025,23675101.0,1.0
N426WNMDWDCA23674995,23675101.0,1.0
N783SWOKCSTL23675015,23675102.0,7.0
N8601CTPASJU23674920,23675102.0,12.0
N525SWMAFDAL23675025,23675102.0,12.0
N453WNMSYMCO23674940,23675102.0,67.0
N657SWOKCBWI23674925,23675102.0,12.0
N615SWELPLAX23674940,23675102.0,32.0
N8646BAUSMSY23675025,23675103.0,-2.0
N233LVBHMDAL23674945,23675103.0,43.0
N635SWBUROAK23675035,23675103.0,-2.0
N235WNLASMKE23674905,23675103.0,-7.0
N552WNTULSTL23675025,23675104.0,9.0
N253WNLASBHM23674875,23675105.0,25.0
N257WNPITLAS23674815,23675106.0,-4.0
N634SWMCIMSP23674940,23675106.0,86.0
N554WNLASLAX23675040,23675106.0,1.0
N623SWSANSJC23675030,23675106.0,-4.0
N612SWROCBWI23675000,23675107.0,32.0
N767SWMDWSDF23674995,23675107.0,47.0
N707SASJCSAN23675025,23675107.0,7.0
N774SWTPABNA23674930,23675107.0,67.0
N8326FSMFSNA23675015,23675107.0,7.0
N7736ADENMDW23674935,23675107.0,37.0
N435WNFLLTPA23675000,23675107.0,47.0
N476WNSNASJC23675035,23675107.0,-3.0
N266WNRNOPHX23674990,23675108.0,18.0
N408WNALBBWI23675010,23675108.0,13.0
N770SADALATL23674955,23675108.0,28.0
N371SWDALAMA23675005,23675109.0,34.0
N8651APHXDEN23674980,23675109.0,24.0
N420WNMDWBNA23674995,23675109.0,29.0
N7746CTULHOU23674970,23675111.0,46.0
N208WNJAXMDW23674900,23675111.0,66.0
N633SWTPASAT23674895,23675111.0,46.0
N227WNABQHOU23674985,23675111.0,6.0
N362SWBWIBOS23675035,23675111.0,-4.0
N442WNSNAPHX23675025,23675111.0,16.0
N482WNRDUPHX23674810,23675112.0,-3.0
N697SWHOUDAL23675040,23675113.0,13.0
N479WNPHXBOI23674985,23675113.0,3.0
N254WNTULPHX23674945,23675115.0,5.0
N214WNMDWCHS23674940,23675115.0,50.0
N497WNMSPATL23674975,23675116.0,-14.0
N796SWATLLGA23674900,23675116.0,86.0
N749SWDALSAT23675040,23675116.0,16.0
N8322XMCOAUS23674935,23675116.0,11.0
N358SWMCISTL23675040,23675117.0,22.0
N610WNOAKONT23675050,23675117.0,-3.0
N913WNHOUMCO23674980,23675117.0,7.0
N418WNOAKABQ23674980,23675117.0,7.0
N7714BPHXSNA23675030,23675117.0,12.0
N8301JBWIPVD23675060,23675117.0,-13.0
N375SWSANSFO23675030,23675118.0,3.0
N364SWLASLAX23674980,23675118.0,73.0
N750SALASRNO23675040,23675118.0,-2.0
N363SWONTSMF23675020,23675119.0,24.0
N292WNDTWMDW23675010,23675119.0,29.0
N906WNMCOGRR23674950,23675119.0,4.0
N659SWLASSFO23675030,23675119.0,-1.0
N7703AMCOMSY23674940,23675120.0,75.0
N555LVINDMCO23674995,23675120.0,-15.0
N7726ABNAHOU23675000,23675120.0,-10.0
N7723EBWICLE23675030,23675121.0,16.0
N481WNCAKLGA23674885,23675121.0,146.0
N401WNSLCOAK23675020,23675121.0,-9.0
N7815LDALTUL23675035,23675121.0,31.0
N8645AMDWPHX23674875,23675122.0,12.0
N407WNOAKSNA23675035,23675122.0,7.0
N526SWSATHOU23675070,23675122.0,-3.0
N776WNPHLSTL23674950,23675122.0,17.0
N255WNSEASJC23674945,23675122.0,57.0
N495WNLASABQ23675025,23675122.0,12.0
N724SWLAXTUS23675040,23675123.0,8.0
N8323CTPABWI23674955,23675123.0,33.0
N457WNBWISTL23674970,23675123.0,13.0
N230WNSJCPDX23674990,23675123.0,28.0
N712SWSNASFO23675055,23675124.0,-11.0
N207WNMDWLAS23674845,23675124.0,39.0
N436WNRNOLAS23675040,23675124.0,9.0
N417WNDTWBNA23674980,23675124.0,44.0
N788SADENATL23674970,23675124.0,-11.0
N795SWBNALGA23674965,23675125.0,30.0
N613SWLAXLAS23675040,23675125.0,20.0
N769SWSANMCI23674900,23675125.0,45.0
N490WNPHXSTL23674920,23675125.0,40.0
N628SWMCOATL23675005,23675126.0,31.0
N439WNSANOAK23674985,23675126.0,56.0
N945WNBWIMCO23674985,23675126.0,-4.0
N8308KMCOMDW23674885,23675126.0,71.0
N249WNMSYDAL23675035,23675127.0,7.0
N360SWTPAMEM23674980,23675127.0,22.0
N7724APHXPIT23674870,23675128.0,23.0
N641SWRSWSTL23674925,23675128.0,43.0
N472WNLASSJC23675035,23675128.0,8.0
N606SWTPAMKE23674945,23675128.0,13.0
N451WNFLLCMH23674910,23675128.0,58.0
N226WNMCIMDW23675050,23675128.0,-7.0
N931WNMDWTUL23675020,23675129.0,-6.0
N287WNSJCBUR23675065,23675129.0,4.0
N608SWMSYHOU23675010,23675129.0,44.0
N963WNSATLAX23674950,23675129.0,-21.0
N939WNSNAHOU23674945,23675130.0,5.0
N267WNMDWDEN23674945,23675130.0,20.0
N685SWBOSATL23674930,23675132.0,17.0
N528SWLBBDAL23675070,23675133.0,-2.0
N8603FSMFLAS23674935,23675133.0,118.0
N281WNMCOPHL23674970,23675133.0,23.0
N787SADENSJC23674970,23675133.0,8.0
N372SWSFOLAX23675060,23675134.0,-6.0
N8634ABNALAS23674885,23675134.0,-6.0
N653SWBWIFLL23674975,23675135.0,5.0
N716SWSMFSAN23675050,23675135.0,0.0
N412WNHOULAX23674905,23675135.0,5.0
N437WNPDXLAS23675010,23675136.0,1.0
N447WNCMHLAS23674825,23675136.0,36.0
N484WNPHXELP23675055,23675136.0,16.0
N514SWCRPHOU23675085,23675136.0,-9.0
N791SWSATBWI23674925,23675136.0,21.0
N352SWBWIBDL23675080,23675136.0,-14.0
N969WNMDWMCO23674965,23675137.0,17.0
N933WNPDXDEN23675005,23675137.0,-13.0
N910WNOAKHOU23674905,23675137.0,12.0
N7811FLASMDW23674910,23675137.0,12.0
N759GSMCOSAN23674835,23675139.0,-21.0
N419WNCHSBNA23675040,23675139.0,9.0
N367SWMCOHOU23674960,23675139.0,24.0
N285WNSDFLAS23674850,23675139.0,34.0
N944WNMSYATL23675055,23675140.0,0.0
N446WNEWRDEN23674855,23675141.0,6.0
N965WNMDWEWR23674995,23675141.0,21.0
N8311QLASSEA23674980,23675141.0,1.0
N927WNBNABWI23675025,23675141.0,16.0
N704SWLASBOI23674925,23675142.0,112.0
N469WNSANSEA23674970,23675142.0,-3.0
N298WNSANLAS23675070,23675143.0,3.0
N773SAMKEDCA23675045,23675143.0,-12.0
N957WNLAXMDW23674860,23675144.0,49.0
N792SWSANHOU23674945,23675145.0,20.0
N914WNMDWMSP23675050,23675145.0,10.0
N733SAFLLBWI23674975,23675146.0,11.0
N557WNSATSTL23675025,23675146.0,1.0
N550WNATLIND23675020,23675146.0,36.0
N929WNEWRMDW23674980,23675146.0,11.0
N289CTMCIPHX23674955,23675146.0,16.0
N663SWDALDEN23674980,23675147.0,42.0
N618WNBWIDAL23674925,23675147.0,12.0
N258WNBWICMH23675055,23675147.0,7.0
N8307KSANDEN23675005,23675147.0,2.0
N7814BATLHOU23674870,23675147.0,132.0
N359SWDENOKC23675020,23675148.0,43.0
N760SWBWIBNA23675010,23675148.0,18.0
N353SWSDFBWI23675080,23675149.0,-26.0
N248WNDALMDW23674940,23675149.0,74.0
N752SWLAXOAK23675035,23675149.0,39.0
N221WNHOUDCA23674960,23675149.0,24.0
N366SWPHXLAS23675055,23675149.0,29.0
N950WNMSYSAN23674840,23675150.0,55.0
N483WNSNADEN23675015,23675150.0,0.0
N622SWATLPIT23675035,23675150.0,15.0
N908WNBWIDTW23674995,23675150.0,55.0
N468WNLASDAL23674975,23675151.0,16.0
N8309CINDLAS23674880,23675151.0,16.0
N780SWTUSDEN23675040,23675151.0,1.0
N717SASNAOAK23675080,23675152.0,-8.0
N515SWDALMSY23675070,23675152.0,7.0
N386SWLASDEN23675050,23675152.0,-8.0
N631SWOAKSAN23675055,23675153.0,18.0
N251WNDENMSP23674975,23675153.0,68.0
N938WNLAXHOU23674940,23675153.0,28.0
N7812GOAKPDX23675055,23675153.0,-2.0
N493WNMDWDTW23675040,23675154.0,44.0
N458WNFLLDAL23674945,23675154.0,19.0
N8324ADCAAUS23674940,23675154.0,-16.0
N8648ADENPHX23675010,23675154.0,29.0
N8605ETPAMDW23674970,23675154.0,19.0
N7706ADENSNA23674995,23675154.0,14.0
N928WNBNAMCO23675045,23675155.0,5.0
N389SWMCOBNA23675010,23675155.0,30.0
N236WNLGAMDW23674705,23675155.0,290.0
N211WNDCATPA23675005,23675155.0,5.0
N694SWBWILIT23674975,23675155.0,15.0
N714CBDALSTL23675000,23675155.0,60.0
N7813PBWIMSY23674990,23675156.0,-14.0
N392SWDENBNA23674965,23675156.0,51.0
N410WNPHXATL23674940,23675156.0,6.0
N395SWHOUSTL23674980,23675157.0,62.0
N786SWSATBNA23675005,23675158.0,28.0
N369SWINDMCI23675005,23675158.0,58.0
N799SWCLTBWI23675060,23675158.0,13.0
N274WNPITHOU23674955,23675158.0,-2.0
N746SWSANATL23674900,23675158.0,18.0
N920WNATLPBI23675030,23675158.0,13.0
N8313FRSWPIT23674995,23675159.0,14.0
N7721ETPAATL23675050,23675160.0,15.0
N229WNMCIATL23675030,23675160.0,25.0
N204WNLASOAK23675045,23675161.0,26.0
N727SWLAXSJC23675085,23675161.0,11.0
N8321DFLLBWI23675015,23675162.0,-13.0
N771SAPHXHOU23674970,23675162.0,47.0
N8638ABWIMKE23675040,23675162.0,-3.0
N467WNSATSAN23674985,23675163.0,-7.0
N8621ALASBWI23674905,23675163.0,-12.0
N8302FSJUMCO23674985,23675163.0,-7.0
N8600FFLLBNA23675010,23675163.0,13.0
N278WNMCIBNA23675060,23675164.0,19.0
N380SWMDWCMH23675040,23675164.0,59.0
N627SWORFMDW23674920,23675164.0,104.0
N411WNORFBWI23675115,23675164.0,-16.0
N930WNLAXPHX23675020,23675164.0,69.0
N953WNBURSMF23675105,23675165.0,-15.0
N747SAONTDEN23675025,23675165.0,10.0
N8618NSLCMDW23674995,23675166.0,-14.0
N210WNMDWDAL23675015,23675166.0,6.0
N404WNBNAMCI23675055,23675166.0,11.0
N271LVBUROAK23675095,23675167.0,2.0
N8317MSMFLAS23675060,23675167.0,27.0
N603SWLAXOAK23675095,23675167.0,-3.0
N7705ARSWATL23675045,23675168.0,18.0
N7704BTPAPIT23675015,23675168.0,18.0
N739GBLAXSAT23674965,23675169.0,44.0
N391SWPHXLAX23675065,23675169.0,24.0
N7740AHOUOKC23675070,23675169.0,19.0
N216WRATLBWI23675030,23675169.0,29.0
N8631ASEAMDW23674945,23675170.0,-10.0
N260WNMKEMCI23675060,23675170.0,15.0
N560WNMKEATL23675060,23675170.0,-5.0
N7728DMDWMCI23675015,23675170.0,70.0
N7732AMSYBNA23675090,23675170.0,-5.0
N772SWSJUBWI23674905,23675171.0,1.0
N246LVLASATL23674910,23675171.0,31.0
N611SWMSYHOU23675105,23675171.0,-9.0
N656SWFLLATL23675030,23675172.0,22.0
N7734HPHXSAN23675105,23675173.0,3.0
N8639BBWIPVD23675110,23675173.0,-7.0
N295WNLASSAN23675070,23675173.0,38.0
N7750ATPADEN23674925,23675174.0,4.0
N355SWPHXONT23675060,23675174.0,49.0
N215WNPHXBUR23675100,23675175.0,-10.0
N520SWDALHOU23675100,23675175.0,10.0
N200WNMCOBWI23675050,23675175.0,-5.0
N524SWHOUDAL23675100,23675175.0,15.0
N8614MSLCLAS23675090,23675175.0,5.0
N691WNAUSATL23675020,23675176.0,36.0
N626SWLAXSFO23675110,23675176.0,-9.0
N455WNOAKLAX23675065,23675177.0,42.0
N905WNLAXATL23674890,23675177.0,37.0
N378SWBHMBWI23675060,23675177.0,-3.0
N465WNDENTUL23675060,23675177.0,32.0
N642WNOAKDEN23675010,23675178.0,28.0
N701GSMDWSTL23675075,23675178.0,38.0
N357SWCMHMCO23675055,23675178.0,-12.0
N967WNLAXMSY23674905,23675178.0,63.0
N705SWMKELAS23674940,23675178.0,-2.0
N775SWDCAMDW23675030,23675178.0,18.0
N640SWGEGBOI23675105,23675178.0,13.0
N438WNOKCPHX23674950,23675179.0,79.0
N212WNHOUATL23675060,23675179.0,9.0
N916WNPNSHOU23675045,23675179.0,29.0
N275WNRDUBWI23675110,23675179.0,-1.0
N424WNGSPMDW23675035,23675180.0,40.0
N291WNATLDEN23674905,23675180.0,60.0
N390SWABQDEN23675065,23675181.0,41.0
N8626BLASMDW23674970,23675181.0,-4.0
N385SWJAXBWI23675045,23675181.0,26.0
N797MXPHXSJC23675050,23675181.0,21.0
N8327ALASONT23675065,23675181.0,61.0
N947WNPHLATL23675015,23675181.0,31.0
N949WNSFOSNA23675105,23675182.0,-8.0
N738CBMDWOKC23675050,23675183.0,8.0
N286WNMSYDCA23675015,23675183.0,28.0
N602SWOAKPHX23675050,23675183.0,23.0
N256WNSTLDAL23675065,23675183.0,13.0
N8654BSANBWI23674880,23675183.0,13.0
N8652BDENLAS23675025,23675183.0,43.0
N406WNSMFPHX23675085,23675184.0,-6.0
N761RRSFODEN23675005,23675184.0,29.0
N711HKDENSAN23675020,23675184.0,24.0
N943WNDALOKC23675070,23675184.0,64.0
N962WNBHMMCO23675055,23675184.0,44.0
N922WNSANSJC23675115,23675184.0,-11.0
N762SWRSWMKE23674955,23675184.0,44.0
N268WNATLDTW23675030,23675185.0,35.0
N604SWSANPHX23675025,23675185.0,90.0
N924WNAUSDEN23674850,23675185.0,195.0
N527SWAUSDAL23675125,23675186.0,6.0
N7746CHOUMSY23675095,23675186.0,31.0
N551WNDALSAN23674970,23675186.0,26.0
N371SWAMADAL23675105,23675186.0,16.0
N282WNDALMCI23675015,23675186.0,86.0
N231WNPHXSFO23675060,23675187.0,7.0
N645SWMCIHOU23675065,23675187.0,2.0
N511SWELPSAT23675110,23675187.0,-3.0
N488WNFLLPVD23674995,23675187.0,12.0
N265WNDCASTL23675020,23675188.0,28.0
N346SWTPACMH23675015,23675188.0,43.0
N600WNATLTPA23675105,23675189.0,-1.0
N734SADCAATL23675040,23675189.0,44.0
N240WNSFOATL23674900,23675189.0,19.0
N397SWPDXSMF23675075,23675190.0,30.0
N725SWBURLAS23675125,23675190.0,5.0
N259WNTPABWI23675040,23675190.0,10.0
N8649AMDWLAX23674925,23675190.0,-10.0
N270WNMAFHOU23675110,23675191.0,1.0
N654SWDALPHX23675055,23675191.0,-24.0
N422WNBWIMHT23674965,23675191.0,151.0
N449WNPVDBWI23675115,23675191.0,-4.0
N279WNPNSBNA23675095,23675192.0,17.0
N299WNLASHOU23675010,23675192.0,7.0
N223WNSEADEN23674995,23675192.0,42.0
N7702ABURSJC23675135,23675192.0,-8.0
N7744AABQSAN23675090,23675193.0,-7.0
N617SWBNARDU23675115,23675193.0,-2.0
N388SWRDUBNA23675105,23675193.0,-7.0
N966WNPHXSLC23675060,23675193.0,43.0
N445WNLASSNA23675135,23675193.0,-2.0
N777QCSATMDW23675010,23675193.0,28.0
N630WNSEALAS23675040,23675193.0,8.0
N766SWSLCDEN23675065,23675194.0,44.0
N8629AMDWCLE23675100,23675194.0,24.0
N8319FLAXBWI23674875,23675194.0,24.0
N475WNEWRBNA23675005,23675194.0,24.0
N736SAABQSEA23674970,23675195.0,35.0
N8608NHOUPHX23675025,23675195.0,-5.0
N224WNTPABNA23675060,23675195.0,20.0
N432WNTPASDF23675025,23675195.0,45.0
N7745ADALBWI23674990,23675195.0,40.0
N740SWATLAUS23675030,23675196.0,6.0
N429WNLAXSJC23675130,23675196.0,-4.0
N955WNOAKLAX23675125,23675197.0,2.0
N901WNATLMCI23675030,23675197.0,32.0
N636WNABQLAX23675030,23675197.0,47.0
N370SWMSPPHX23674995,23675197.0,-13.0
N919WNSEAOAK23675050,23675197.0,27.0
N245WNLITBWI23674980,23675197.0,87.0
N7752BSTLEWR23675050,23675197.0,12.0
N383SWPHXLAS23675120,23675197.0,12.0
N959WNMDWATL23675085,23675198.0,3.0
N280WNOAKLAS23675075,23675198.0,38.0
N456WNPHXSMF23675070,23675198.0,8.0
N241WNMCOPIT23675075,23675198.0,-12.0
N8318FBWIBUF23675065,23675199.0,64.0
N633SWSATDAL23675095,23675199.0,44.0
N751SWISPMCO23675020,23675199.0,9.0
N958WNDALMDW23675010,23675199.0,59.0
N234WNBWIORF23675130,23675199.0,19.0
N951WNABQMDW23675030,23675199.0,9.0
N7720FPHXABQ23675130,23675199.0,9.0
N700GSLAXDEN23675015,23675199.0,49.0
N394SWATLMCO23675080,23675199.0,34.0
N941WNJAXBNA23675080,23675199.0,24.0
N946WNPITATL23675065,23675199.0,14.0
N646SWOMASTL23675150,23675199.0,-21.0
N288WNMCODAL23675025,23675200.0,5.0
N284WNMSPMDW23675045,23675201.0,56.0
N294WNEWRSTL23674955,23675201.0,71.0
N365SWMCIOAK23674965,23675201.0,1.0
N900WNDENSMF23675020,23675201.0,26.0
N954WNMKEMCO23674985,23675201.0,51.0
N219WNAUSOAK23674980,23675201.0,-19.0
N915WNPHXPDX23674970,23675202.0,62.0
N8622ABWIMHT23675100,23675202.0,27.0
N525SWDALMSY23675120,23675203.0,8.0
N8312CTPAPHX23674900,23675203.0,23.0
N354SWATLSTL23675055,23675203.0,43.0
